"subject","sbj_gender","trial","value_left","value_right","RV","response","rt","last_fixation","gaze_right","Celebrity_Manipulation","Gaze_Manipulation"
38967,"Female",47,1,2,1,1,1918,"Right Item",0.383651551312649,"Celebrity","Gaze at Viewer"
38967,"Female",48,4,1,-3,0,1219,"Right Item",0.457868020304569,"Snack","Snack"
38967,"Female",49,1,4,3,1,1375,"Right Item",0.588702559576346,"Non Celebrity","Gaze at Viewer"
38967,"Female",50,3,1,-2,0,2044,"Left Item",0.321266968325792,"Snack","Snack"
38967,"Female",51,4,2,-2,0,1043,"Right Item",0.250299401197605,"Celebrity","Gaze at Viewer"
38967,"Female",52,1,4,3,1,1351,"Left Item",0.437445319335083,"Non Celebrity","Gaze at Viewer"
38967,"Female",53,1,1,0,0,2336,"Left Item",0.562060889929742,"Snack","Snack"
38967,"Female",54,4,1,-3,0,1684,"Left Item",0.511247443762781,"Snack","Snack"
38967,"Female",56,3,4,1,0,4512,"Right Item",0.537051584184341,"Non Celebrity","Gaze at Product"
38967,"Female",57,1,2,1,1,2653,"Right Item",0.554247266610597,"Celebrity","Gaze at Viewer"
38967,"Female",58,1,2,1,1,1501,"Right Item",0.5864,"Celebrity","Gaze at Product"
38967,"Female",59,3,4,1,0,2361,"Right Item",0.43911612599906,"Non Celebrity","Gaze at Product"
38967,"Female",60,4,1,-3,0,1184,"Right Item",0.561514195583596,"Snack","Snack"
38967,"Female",61,3,1,-2,0,1702,"Left Item",0.726724137931035,"Snack","Snack"
38967,"Female",62,1,4,3,1,1376,"Right Item",0.482105263157895,"Non Celebrity","Gaze at Viewer"
38967,"Female",63,3,4,1,1,1601,"Right Item",0.305576776165011,"Non Celebrity","Gaze at Viewer"
38967,"Female",64,3,2,-1,0,2878,"Left Item",0.592737212026552,"Celebrity","Gaze at Viewer"
38967,"Female",65,4,4,0,0,2336,"Right Item",0.130331753554502,"Non Celebrity","Gaze at Viewer"
38967,"Female",66,3,4,1,0,1975,"Right Item",0.189283634245778,"Non Celebrity","Gaze at Viewer"
38967,"Female",67,3,4,1,0,2870,"Left Item",0.456556717618665,"Non Celebrity","Gaze at Viewer"
38967,"Female",68,4,2,-2,0,2375,"Right Item",0.597514340344168,"Celebrity","Gaze at Viewer"
38967,"Female",70,4,4,0,0,2813,"Left Item",0.5,"Non Celebrity","Gaze at Product"
38967,"Female",71,3,4,1,1,1435,"Right Item",0.600355239786856,"Snack","Snack"
38967,"Female",72,3,2,-1,0,1661,"Left Item",0.405954974582426,"Celebrity","Gaze at Viewer"
38967,"Female",73,1,1,0,1,1227,"Right Item",0.404967602591793,"Non Celebrity","Gaze at Viewer"
38967,"Female",74,1,1,0,1,1435,"Left Item",0.50326264274062,"Snack","Snack"
38967,"Female",75,3,1,-2,0,1118,"Right Item",0.313559322033898,"Non Celebrity","Gaze at Viewer"
38967,"Female",76,4,1,-3,0,1559,"Right Item",0.188679245283019,"Snack","Snack"
38967,"Female",77,4,4,0,0,2310,"Left Item",0.431009263773769,"Snack","Snack"
38967,"Female",79,3,1,-2,0,1620,"Right Item",0.579686209744013,"Snack","Snack"
38967,"Female",80,3,1,-2,0,1144,"Left Item",0.546059933407325,"Snack","Snack"
38967,"Female",82,4,2,-2,0,1543,"Left Item",0.729311678267595,"Celebrity","Gaze at Viewer"
38967,"Female",84,3,4,1,0,1985,"Left Item",0.500565610859729,"Snack","Snack"
38967,"Female",86,4,1,-3,0,2519,"Left Item",0.368398268398268,"Snack","Snack"
38967,"Female",87,4,2,-2,0,2111,"Right Item",0.569956616052061,"Celebrity","Gaze at Product"
38967,"Female",88,4,3,-1,0,2210,"Left Item",0.308191808191808,"Non Celebrity","Gaze at Product"
38967,"Female",89,4,2,-2,0,2261,"Left Item",0.260233918128655,"Celebrity","Gaze at Product"
38967,"Female",90,1,1,0,0,2969,"Right Item",0.573372563442442,"Non Celebrity","Gaze at Viewer"
38967,"Female",91,1,1,0,0,1558,"Left Item",0.574643660915229,"Snack","Snack"
38967,"Female",92,4,1,-3,0,1426,"Left Item",0.725506756756757,"Non Celebrity","Gaze at Viewer"
38967,"Female",93,3,3,0,0,1442,"Right Item",0.519193857965451,"Non Celebrity","Gaze at Product"
38967,"Female",94,3,1,-2,0,2136,"Left Item",0.353741496598639,"Non Celebrity","Gaze at Viewer"
38967,"Female",95,4,1,-3,0,1241,"Left Item",0.270669291338583,"Snack","Snack"
38967,"Female",96,4,1,-3,0,1110,"Right Item",0.673012318029115,"Non Celebrity","Gaze at Viewer"
38967,"Female",97,1,4,3,1,1026,"Right Item",0.65281173594132,"Non Celebrity","Gaze at Product"
38967,"Female",98,1,3,2,1,1592,"Right Item",0.430044182621502,"Non Celebrity","Gaze at Product"
38967,"Female",100,3,2,-1,0,1260,"Left Item",0.520317145688801,"Celebrity","Gaze at Product"
38967,"Female",103,3,2,-1,0,1268,"Right Item",0.511695906432749,"Celebrity","Gaze at Product"
38967,"Female",104,4,3,-1,0,892,"Right Item",0.189681335356601,"Non Celebrity","Gaze at Product"
38967,"Female",105,1,2,1,1,826,"Right Item",0.628424657534247,"Celebrity","Gaze at Product"
39333,"Male",3,1,3,2,1,901,"Right Item",0.657894736842105,"Celebrity","Gaze at Viewer"
39333,"Male",4,2,4,2,1,1575,"Right Item",0.503396226415094,"Snack","Snack"
39333,"Male",7,4,4,0,1,2136,"Right Item",0.554683411826269,"Snack","Snack"
39333,"Male",8,2,3,1,0,976,"Right Item",0.570322580645161,"Celebrity","Gaze at Viewer"
39333,"Male",9,2,4,2,1,566,"Left Item",0.783289817232376,"Non Celebrity","Gaze at Viewer"
39333,"Male",10,2,3,1,1,1211,"Left Item",0.492015968063872,"Celebrity","Gaze at Viewer"
39333,"Male",11,2,2,0,1,1085,"Right Item",0.561124694376528,"Celebrity","Gaze at Viewer"
39333,"Male",12,2,2,0,0,901,"Left Item",0.357988165680473,"Non Celebrity","Gaze at Viewer"
39333,"Male",13,3,4,1,1,884,"Left Item",0.780898876404494,"Non Celebrity","Gaze at Viewer"
39333,"Male",14,2,2,0,0,1894,"Left Item",0.489808153477218,"Celebrity","Gaze at Viewer"
39333,"Male",15,2,2,0,0,1152,"Left Item",0.296337402885683,"Celebrity","Gaze at Viewer"
39333,"Male",16,2,2,0,1,2519,"Right Item",0.906060606060606,"Non Celebrity","Gaze at Product"
39333,"Male",19,1,2,1,1,801,"Left Item",0.833610648918469,"Snack","Snack"
39333,"Male",20,2,4,2,1,1102,"Left Item",0.426966292134831,"Non Celebrity","Gaze at Viewer"
39333,"Male",21,2,4,2,1,1753,"Left Item",0.662853297442799,"Snack","Snack"
39333,"Male",22,2,2,0,0,2302,"Left Item",0.284834123222749,"Snack","Snack"
39333,"Male",24,2,4,2,1,1102,"Right Item",0.746556473829201,"Snack","Snack"
39333,"Male",37,2,2,0,0,875,"Left Item",0.333333333333333,"Celebrity","Gaze at Viewer"
39333,"Male",39,3,2,-1,0,1134,"Left Item",0.254089422028353,"Non Celebrity","Gaze at Viewer"
39333,"Male",41,2,3,1,1,1676,"Right Item",0.710943396226415,"Celebrity","Gaze at Viewer"
39333,"Male",44,2,2,0,0,859,"Left Item",0.32,"Non Celebrity","Gaze at Viewer"
39333,"Male",45,1,4,3,1,602,"Left Item",0.651948051948052,"Non Celebrity","Gaze at Viewer"
39333,"Male",48,2,2,0,1,785,"Left Item",0.661971830985915,"Non Celebrity","Gaze at Viewer"
39333,"Male",50,2,2,0,0,834,"Left Item",0.315270935960591,"Non Celebrity","Gaze at Product"
39333,"Male",51,2,3,1,1,600,"Right Item",0.5625,"Celebrity","Gaze at Viewer"
39333,"Male",52,2,2,0,0,1184,"Left Item",0.394939493949395,"Non Celebrity","Gaze at Product"
39333,"Male",54,2,4,2,1,2361,"Left Item",0.590740740740741,"Snack","Snack"
39333,"Male",56,2,3,1,1,735,"Left Item",0.730038022813688,"Celebrity","Gaze at Viewer"
39333,"Male",58,2,2,0,1,900,"Left Item",0.415094339622642,"Celebrity","Gaze at Product"
39333,"Male",65,4,3,-1,0,809,"Left Item",0.294532627865961,"Celebrity","Gaze at Viewer"
39333,"Male",66,2,3,1,0,3679,"Left Item",0.38576512455516,"Celebrity","Gaze at Viewer"
39333,"Male",67,3,2,-1,0,1794,"Left Item",0.506880733944954,"Celebrity","Gaze at Product"
39333,"Male",69,2,4,2,1,768,"Left Item",0.671487603305785,"Snack","Snack"
39333,"Male",71,1,2,1,1,1035,"Right Item",0.587654320987654,"Non Celebrity","Gaze at Viewer"
39333,"Male",72,2,2,0,0,885,"Right Item",0.690828402366864,"Non Celebrity","Gaze at Product"
39333,"Male",74,2,2,0,0,758,"Left Item",0.23780487804878,"Non Celebrity","Gaze at Viewer"
39333,"Male",76,2,4,2,1,616,"Right Item",0.558891454965358,"Non Celebrity","Gaze at Viewer"
39333,"Male",77,1,2,1,1,860,"Right Item",0.527508090614887,"Non Celebrity","Gaze at Viewer"
39333,"Male",78,2,4,2,1,1528,"Left Item",0.711213517665131,"Snack","Snack"
39333,"Male",79,3,2,-1,0,942,"Left Item",0.571428571428571,"Non Celebrity","Gaze at Product"
39333,"Male",81,2,2,0,1,3226,"Right Item",0.78139209513816,"Snack","Snack"
39333,"Male",83,1,2,1,1,1737,"Right Item",0.7180675049636,"Celebrity","Gaze at Viewer"
39333,"Male",85,2,2,0,1,4970,"Right Item",0.368318545769314,"Non Celebrity","Gaze at Viewer"
39333,"Male",86,1,2,1,1,860,"Left Item",0.479474548440066,"Non Celebrity","Gaze at Product"
39333,"Male",87,3,2,-1,1,684,"Left Item",0.70299727520436,"Snack","Snack"
39333,"Male",89,3,2,-1,0,1419,"Left Item",0.217758985200846,"Non Celebrity","Gaze at Viewer"
39333,"Male",90,2,3,1,1,3429,"Right Item",0.469639468690702,"Celebrity","Gaze at Viewer"
39333,"Male",92,2,2,0,0,816,"Left Item",0.378246753246753,"Celebrity","Gaze at Viewer"
39333,"Male",98,1,1,0,1,1302,"Right Item",0.672099712368169,"Snack","Snack"
39333,"Male",99,2,2,0,0,1193,"Left Item",0.222336065573771,"Non Celebrity","Gaze at Viewer"
39333,"Male",102,1,2,1,0,1603,"Left Item",0.132756132756133,"Non Celebrity","Gaze at Viewer"
39333,"Male",105,1,2,1,1,1001,"Left Item",0.589490968801314,"Non Celebrity","Gaze at Product"
44351,"Female",5,3,3,0,1,1126,"Left Item",0.466338259441708,"Non Celebrity","Gaze at Viewer"
44351,"Female",6,1,1,0,1,1160,"Right Item",0.589928057553957,"Celebrity","Gaze at Viewer"
44351,"Female",10,1,1,0,0,993,"Left Item",0.418410041841004,"Snack","Snack"
44351,"Female",11,3,3,0,1,684,"Left Item",0.727520435967302,"Celebrity","Gaze at Product"
44351,"Female",12,3,4,1,0,760,"Left Item",0.564270152505447,"Non Celebrity","Gaze at Product"
44351,"Female",13,1,1,0,1,1210,"Right Item",0.699507389162562,"Snack","Snack"
44351,"Female",15,3,1,-2,0,784,"Left Item",0.5625,"Non Celebrity","Gaze at Viewer"
44351,"Female",16,3,3,0,1,1134,"Right Item",0.613013698630137,"Non Celebrity","Gaze at Product"
44351,"Female",17,4,3,-1,0,1293,"Left Item",0.316508937960042,"Celebrity","Gaze at Product"
44351,"Female",20,3,3,0,0,1101,"Left Item",0.454828660436137,"Non Celebrity","Gaze at Viewer"
44351,"Female",22,3,1,-2,0,893,"Left Item",0.69593147751606,"Snack","Snack"
44351,"Female",29,1,4,3,1,643,"Left Item",0.688829787234043,"Non Celebrity","Gaze at Product"
44351,"Female",31,3,1,-2,0,1375,"Left Item",0.574309978768577,"Snack","Snack"
44351,"Female",32,3,3,0,0,2168,"Right Item",0.83054892601432,"Non Celebrity","Gaze at Product"
44351,"Female",33,3,2,-1,0,901,"Left Item",0.5,"Non Celebrity","Gaze at Viewer"
44351,"Female",39,1,1,0,1,1619,"Right Item",0.480031948881789,"Celebrity","Gaze at Viewer"
44351,"Female",42,2,3,1,1,1068,"Left Item",0.363919129082426,"Non Celebrity","Gaze at Viewer"
44351,"Female",43,1,3,2,1,2060,"Right Item",0.39358218729535,"Non Celebrity","Gaze at Product"
44351,"Female",45,2,3,1,1,2017,"Right Item",0.647000983284169,"Non Celebrity","Gaze at Product"
44351,"Female",46,4,3,-1,0,992,"Left Item",0.402504472271914,"Non Celebrity","Gaze at Viewer"
44351,"Female",47,1,3,2,1,2083,"Right Item",0.716199756394641,"Non Celebrity","Gaze at Viewer"
44351,"Female",48,1,3,2,1,1093,"Left Item",0.559952038369305,"Non Celebrity","Gaze at Product"
44351,"Female",49,2,1,-1,1,1086,"Right Item",0.659880239520958,"Celebrity","Gaze at Viewer"
44351,"Female",53,3,1,-2,0,1109,"Left Item",0.835420393559928,"Non Celebrity","Gaze at Viewer"
44351,"Female",55,3,1,-2,0,1361,"Left Item",0.515434985968195,"Celebrity","Gaze at Viewer"
44351,"Female",57,1,1,0,1,1759,"Right Item",0.689269746646796,"Non Celebrity","Gaze at Viewer"
44351,"Female",58,3,3,0,1,1093,"Right Item",0.613285883748517,"Snack","Snack"
44351,"Female",59,3,3,0,0,1393,"Right Item",0.708291708291708,"Non Celebrity","Gaze at Product"
44351,"Female",60,3,3,0,1,1752,"Right Item",0.747292418772563,"Celebrity","Gaze at Viewer"
44351,"Female",61,4,1,-3,0,1326,"Left Item",0.460634547591069,"Non Celebrity","Gaze at Viewer"
44351,"Female",62,3,1,-2,0,1583,"Left Item",0.478444632290786,"Non Celebrity","Gaze at Viewer"
44351,"Female",63,1,3,2,1,1101,"Right Item",0.61734693877551,"Celebrity","Gaze at Product"
44351,"Female",64,3,3,0,1,1892,"Right Item",0.55290611028316,"Celebrity","Gaze at Product"
44351,"Female",66,3,3,0,0,1077,"Left Item",0.429940119760479,"Celebrity","Gaze at Viewer"
44351,"Female",70,3,3,0,0,3822,"Right Item",0.782678428227747,"Celebrity","Gaze at Viewer"
44351,"Female",71,3,3,0,0,1342,"Left Item",0.398446170921199,"Celebrity","Gaze at Viewer"
44351,"Female",76,1,1,0,1,1937,"Right Item",0.642458100558659,"Snack","Snack"
44351,"Female",77,3,4,1,1,1859,"Left Item",0.281643472498343,"Non Celebrity","Gaze at Product"
44351,"Female",79,3,1,-2,0,1150,"Left Item",0.445368171021378,"Snack","Snack"
44351,"Female",81,3,3,0,0,1101,"Left Item",0.511695906432749,"Celebrity","Gaze at Product"
44351,"Female",84,3,1,-2,0,1118,"Left Item",0.585459183673469,"Celebrity","Gaze at Viewer"
44351,"Female",85,4,1,-3,0,1243,"Left Item",0.29932735426009,"Snack","Snack"
44351,"Female",88,3,4,1,1,1643,"Right Item",0.737573099415205,"Non Celebrity","Gaze at Product"
44351,"Female",89,1,3,2,1,1217,"Right Item",0.611995104039168,"Snack","Snack"
44351,"Female",90,2,3,1,1,1068,"Left Item",0.835796387520525,"Celebrity","Gaze at Viewer"
44351,"Female",91,3,3,0,0,1494,"Left Item",0.43336127409891,"Snack","Snack"
44351,"Female",92,4,2,-2,0,1135,"Left Item",0.315104166666667,"Non Celebrity","Gaze at Viewer"
44351,"Female",95,1,3,2,1,1027,"Right Item",0.538157894736842,"Non Celebrity","Gaze at Product"
44351,"Female",96,1,3,2,1,1261,"Right Item",0.66043956043956,"Celebrity","Gaze at Viewer"
44351,"Female",99,1,3,2,1,691,"Left Item",0.43609022556391,"Celebrity","Gaze at Product"
44351,"Female",100,1,3,2,1,993,"Right Item",0.5633608815427,"Celebrity","Gaze at Viewer"
44351,"Female",101,3,1,-2,0,909,"Left Item",0.456752655538695,"Snack","Snack"
44351,"Female",102,4,1,-3,0,943,"Right Item",0.613445378151261,"Celebrity","Gaze at Viewer"
44351,"Female",103,3,3,0,0,893,"Right Item",0.678955453149002,"Non Celebrity","Gaze at Product"
44351,"Female",104,3,3,0,0,693,"Right Item",0.609375,"Celebrity","Gaze at Viewer"
44351,"Female",105,1,2,1,1,684,"Left Item",0.657894736842105,"Non Celebrity","Gaze at Viewer"
45194,"Male",1,1,3,2,1,951,"Right Item",0.563748079877112,"Celebrity","Gaze at Product"
45194,"Male",2,3,2,-1,1,1152,"Right Item",0.568742655699177,"Snack","Snack"
45194,"Male",4,2,3,1,1,1092,"Right Item",0.580571428571429,"Non Celebrity","Gaze at Viewer"
45194,"Male",5,3,3,0,0,1176,"Right Item",0.450292397660819,"Celebrity","Gaze at Viewer"
45194,"Male",6,1,3,2,1,1501,"Left Item",0.407728706624606,"Celebrity","Gaze at Viewer"
45194,"Male",9,3,2,-1,0,1109,"Right Item",0.386920980926431,"Snack","Snack"
45194,"Male",10,3,1,-2,1,1194,"Right Item",0.615148413510747,"Celebrity","Gaze at Viewer"
45194,"Male",12,2,1,-1,0,1535,"Left Item",0.111198120595145,"Celebrity","Gaze at Viewer"
45194,"Male",14,1,1,0,0,2585,"Right Item",0.411816578483245,"Celebrity","Gaze at Viewer"
45194,"Male",16,2,3,1,1,1024,"Right Item",0.484197218710493,"Non Celebrity","Gaze at Product"
45194,"Male",17,1,3,2,1,1019,"Right Item",0.643250688705234,"Snack","Snack"
45194,"Male",23,1,4,3,1,1567,"Right Item",0.452188006482982,"Snack","Snack"
45194,"Male",24,3,2,-1,0,3261,"Right Item",0.214769647696477,"Snack","Snack"
45194,"Male",25,2,4,2,1,1376,"Right Item",0.611111111111111,"Non Celebrity","Gaze at Product"
45194,"Male",27,4,2,-2,0,3676,"Right Item",0.486119679210364,"Celebrity","Gaze at Product"
45194,"Male",28,2,3,1,1,968,"Right Item",0.769433465085639,"Celebrity","Gaze at Viewer"
45194,"Male",29,2,2,0,1,1093,"Right Item",0.659880239520958,"Snack","Snack"
45194,"Male",30,4,1,-3,0,2878,"Left Item",0.237259816207185,"Celebrity","Gaze at Viewer"
45194,"Male",31,3,1,-2,0,1092,"Left Item",0.294191919191919,"Celebrity","Gaze at Viewer"
45194,"Male",32,2,1,-1,1,1058,"Right Item",0.696470588235294,"Celebrity","Gaze at Viewer"
45194,"Male",35,2,3,1,1,1302,"Right Item",0.52258064516129,"Non Celebrity","Gaze at Viewer"
45194,"Male",36,4,3,-1,1,1141,"Right Item",0.591591591591592,"Non Celebrity","Gaze at Product"
45194,"Male",38,1,3,2,1,758,"Right Item",0.596774193548387,"Non Celebrity","Gaze at Product"
45194,"Male",40,2,1,-1,0,1059,"Right Item",0.417374881964117,"Celebrity","Gaze at Product"
45194,"Male",41,2,2,0,0,3752,"Left Item",0.551736745886654,"Non Celebrity","Gaze at Viewer"
45194,"Male",42,3,2,-1,1,1077,"Right Item",0.579640718562874,"Non Celebrity","Gaze at Viewer"
45194,"Male",47,1,3,2,1,1160,"Right Item",0.52059925093633,"Non Celebrity","Gaze at Viewer"
45194,"Male",51,1,1,0,1,1259,"Right Item",0.694857142857143,"Celebrity","Gaze at Viewer"
45194,"Male",52,3,1,-2,0,1776,"Left Item",0.184867951463241,"Celebrity","Gaze at Viewer"
45194,"Male",53,2,3,1,0,2320,"Left Item",0.247840172786177,"Celebrity","Gaze at Viewer"
45194,"Male",55,3,2,-1,0,3095,"Left Item",0.112771255780861,"Non Celebrity","Gaze at Viewer"
45194,"Male",56,4,2,-2,1,1919,"Right Item",0.361192285213326,"Non Celebrity","Gaze at Viewer"
45194,"Male",57,2,2,0,0,1617,"Left Item",0.280701754385965,"Celebrity","Gaze at Product"
45194,"Male",64,1,2,1,1,975,"Right Item",0.714285714285714,"Snack","Snack"
45194,"Male",65,3,3,0,0,1875,"Left Item",0.148544266191325,"Non Celebrity","Gaze at Product"
45194,"Male",67,3,4,1,1,1410,"Right Item",0.583194675540765,"Non Celebrity","Gaze at Product"
45194,"Male",71,4,3,-1,0,3327,"Left Item",0.310920770877944,"Non Celebrity","Gaze at Product"
45194,"Male",73,1,3,2,1,1183,"Right Item",0.743392070484581,"Non Celebrity","Gaze at Product"
45194,"Male",74,1,2,1,1,1302,"Left Item",0.352040816326531,"Non Celebrity","Gaze at Viewer"
45194,"Male",75,2,2,0,1,1453,"Right Item",0.516707416462918,"Snack","Snack"
45194,"Male",77,2,3,1,1,1284,"Right Item",0.70704845814978,"Celebrity","Gaze at Viewer"
45194,"Male",78,2,3,1,1,1176,"Right Item",0.672520661157025,"Non Celebrity","Gaze at Product"
45194,"Male",79,2,3,1,1,1401,"Right Item",0.749785775492716,"Non Celebrity","Gaze at Product"
45194,"Male",80,4,2,-2,1,1726,"Left Item",0.269541778975741,"Snack","Snack"
45194,"Male",83,3,3,0,0,2020,"Right Item",0.464882943143813,"Non Celebrity","Gaze at Product"
45194,"Male",84,2,2,0,0,1259,"Right Item",0.248322147651007,"Celebrity","Gaze at Product"
45194,"Male",85,4,2,-2,0,1210,"Left Item",0.201680672268908,"Snack","Snack"
45194,"Male",86,2,1,-1,0,1451,"Right Item",0.0787671232876712,"Non Celebrity","Gaze at Viewer"
45194,"Male",87,3,2,-1,0,2893,"Left Item",0.335898596650068,"Celebrity","Gaze at Product"
45194,"Male",88,2,3,1,1,1910,"Right Item",0.212267401791868,"Snack","Snack"
45194,"Male",89,3,2,-1,0,1877,"Left Item",0.159456118665019,"Snack","Snack"
45194,"Male",90,2,2,0,1,2319,"Right Item",0.720360824742268,"Celebrity","Gaze at Viewer"
45194,"Male",91,2,2,0,0,3977,"Left Item",0.0751900872993523,"Non Celebrity","Gaze at Viewer"
45194,"Male",92,3,3,0,0,1260,"Left Item",0.233532934131737,"Non Celebrity","Gaze at Product"
45194,"Male",93,2,1,-1,0,1152,"Right Item",0.390350877192982,"Celebrity","Gaze at Product"
45194,"Male",94,2,4,2,1,1576,"Right Item",0.740674955595027,"Snack","Snack"
45194,"Male",100,3,3,0,0,960,"Left Item",0.228882833787466,"Non Celebrity","Gaze at Product"
45194,"Male",103,3,3,0,1,3386,"Left Item",0.795612431444241,"Non Celebrity","Gaze at Viewer"
45194,"Male",105,2,2,0,0,1393,"Left Item",0.203238866396761,"Snack","Snack"
45489,"Female",2,3,4,1,1,701,"Right Item",0.457317073170732,"Celebrity","Gaze at Viewer"
45489,"Female",4,4,3,-1,0,894,"Left Item",0.48006379585327,"Snack","Snack"
45489,"Female",6,2,3,1,1,1441,"Right Item",0.729241877256318,"Snack","Snack"
45489,"Female",9,2,3,1,1,919,"Right Item",0.529577464788732,"Non Celebrity","Gaze at Viewer"
45489,"Female",10,3,2,-1,0,868,"Right Item",0.359424920127796,"Non Celebrity","Gaze at Product"
45489,"Female",11,1,3,2,1,1117,"Right Item",0.581243184296619,"Celebrity","Gaze at Viewer"
45489,"Female",12,1,2,1,1,1052,"Right Item",0.542675159235669,"Non Celebrity","Gaze at Product"
45489,"Female",13,1,1,0,0,1050,"Left Item",0.408812729498164,"Non Celebrity","Gaze at Product"
45489,"Female",14,1,2,1,1,601,"Left Item",0.760191846522782,"Celebrity","Gaze at Product"
45489,"Female",17,2,2,0,0,901,"Left Item",0.472545757071547,"Non Celebrity","Gaze at Product"
45489,"Female",20,2,3,1,1,1302,"Right Item",0.687385740402194,"Snack","Snack"
45489,"Female",21,1,3,2,1,968,"Right Item",0.5625,"Snack","Snack"
45489,"Female",22,2,3,1,0,776,"Right Item",0.461254612546125,"Celebrity","Gaze at Viewer"
45489,"Female",24,4,4,0,1,1769,"Right Item",0.37048969072165,"Non Celebrity","Gaze at Viewer"
45489,"Female",31,4,3,-1,0,1110,"Left Item",0.371004566210046,"Non Celebrity","Gaze at Viewer"
45489,"Female",33,1,2,1,0,784,"Left Item",0.328767123287671,"Non Celebrity","Gaze at Product"
