"subject","trial","fix_type","fix_time","Celebrity_Manipulation","Gaze_Manipulation"
52208,13,"Product",0.447460415381451,"Non Celebrity","Gaze at Product"
52208,13,"Face",0.370553156487765,"Non Celebrity","Gaze at Product"
52208,13,"Elsewhere",0.181986428130784,"Non Celebrity","Gaze at Product"
52208,14,"Product",0.395221704798542,"Non Celebrity","Gaze at Viewer"
52208,14,"Face",0.361409192144159,"Non Celebrity","Gaze at Viewer"
52208,14,"Elsewhere",0.243369103057299,"Non Celebrity","Gaze at Viewer"
52208,15,"Product",0.157312576812782,"Celebrity","Gaze at Product"
52208,15,"Face",0.53994264645637,"Celebrity","Gaze at Product"
52208,15,"Elsewhere",0.302744776730848,"Celebrity","Gaze at Product"
52280,1,"Product",0.445208249090174,"Celebrity","Gaze at Product"
52280,1,"Face",0.384553174282248,"Celebrity","Gaze at Product"
52280,1,"Elsewhere",0.170238576627578,"Celebrity","Gaze at Product"
52280,2,"Product",0.376494427558257,"Celebrity","Gaze at Product"
52280,2,"Face",0.552786220871327,"Celebrity","Gaze at Product"
52280,2,"Elsewhere",0.070719351570416,"Celebrity","Gaze at Product"
52280,3,"Product",0.394747725392887,"Non Celebrity","Gaze at Product"
52280,3,"Face",0.595252274607113,"Non Celebrity","Gaze at Product"
52280,3,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
52280,5,"Product",0.310162601626016,"Non Celebrity","Gaze at Viewer"
52280,5,"Face",0.679837398373984,"Non Celebrity","Gaze at Viewer"
52280,5,"Elsewhere",0.01,"Non Celebrity","Gaze at Viewer"
52280,7,"Product",0.25761885412434,"Non Celebrity","Gaze at Viewer"
52280,7,"Face",0.69483949613978,"Non Celebrity","Gaze at Viewer"
52280,7,"Elsewhere",0.0475416497358797,"Non Celebrity","Gaze at Viewer"
52280,9,"Product",0.298764431841199,"Celebrity","Gaze at Viewer"
52280,9,"Face",0.691235568158801,"Celebrity","Gaze at Viewer"
52280,9,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
52280,10,"Product",0.718126444024364,"Celebrity","Gaze at Viewer"
52280,10,"Face",0.25561856752783,"Celebrity","Gaze at Viewer"
52280,10,"Elsewhere",0.026254988447806,"Celebrity","Gaze at Viewer"
52280,11,"Product",0.529448621553884,"Non Celebrity","Gaze at Product"
52280,11,"Face",0.252715121136174,"Non Celebrity","Gaze at Product"
52280,11,"Elsewhere",0.217836257309942,"Non Celebrity","Gaze at Product"
52280,12,"Product",0.448464025869038,"Non Celebrity","Gaze at Product"
52280,12,"Face",0.376313662085691,"Non Celebrity","Gaze at Product"
52280,12,"Elsewhere",0.175222312045271,"Non Celebrity","Gaze at Product"
52280,13,"Product",0.750813008130081,"Celebrity","Gaze at Viewer"
52280,13,"Face",0.196747967479675,"Celebrity","Gaze at Viewer"
52280,13,"Elsewhere",0.052439024390244,"Celebrity","Gaze at Viewer"
52280,14,"Product",0.319783197831979,"Non Celebrity","Gaze at Viewer"
52280,14,"Face",0.347925786950177,"Non Celebrity","Gaze at Viewer"
52280,14,"Elsewhere",0.332291015217844,"Non Celebrity","Gaze at Viewer"
52280,15,"Product",0.144076407234302,"Celebrity","Gaze at Product"
52280,15,"Face",0.606990449095712,"Celebrity","Gaze at Product"
52280,15,"Elsewhere",0.248933143669986,"Celebrity","Gaze at Product"
52336,3,"Product",0.216680637049455,"Celebrity","Gaze at Viewer"
52336,3,"Face",0.708088851634535,"Celebrity","Gaze at Viewer"
52336,3,"Elsewhere",0.0752305113160101,"Celebrity","Gaze at Viewer"
52336,7,"Product",0.164554332017453,"Non Celebrity","Gaze at Viewer"
52336,7,"Face",0.67068356534386,"Non Celebrity","Gaze at Viewer"
52336,7,"Elsewhere",0.164762102638687,"Non Celebrity","Gaze at Viewer"
52336,9,"Product",0.426136363636364,"Celebrity","Gaze at Viewer"
52336,9,"Face",0.568602693602693,"Celebrity","Gaze at Viewer"
52336,9,"Elsewhere",0.00526094276094276,"Celebrity","Gaze at Viewer"
52336,10,"Product",0.140386343216532,"Non Celebrity","Gaze at Viewer"
52336,10,"Face",0.677897574123989,"Non Celebrity","Gaze at Viewer"
52336,10,"Elsewhere",0.181716082659479,"Non Celebrity","Gaze at Viewer"
52336,11,"Product",0.370061457418788,"Celebrity","Gaze at Viewer"
52336,11,"Face",0.580333625987709,"Celebrity","Gaze at Viewer"
52336,11,"Elsewhere",0.0496049165935031,"Celebrity","Gaze at Viewer"
52336,13,"Product",0.301116838487972,"Non Celebrity","Gaze at Product"
52336,13,"Face",0.688883161512028,"Non Celebrity","Gaze at Product"
52336,13,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
52336,15,"Product",0.402277432712215,"Non Celebrity","Gaze at Product"
52336,15,"Face",0.37639751552795,"Non Celebrity","Gaze at Product"
52336,15,"Elsewhere",0.221325051759835,"Non Celebrity","Gaze at Product"
54858,1,"Product",0.779622796227962,"Non Celebrity","Gaze at Product"
54858,1,"Face",0.169126691266913,"Non Celebrity","Gaze at Product"
54858,1,"Elsewhere",0.0512505125051251,"Non Celebrity","Gaze at Product"
54858,2,"Product",0.818792191947946,"Non Celebrity","Gaze at Product"
54858,2,"Face",0.171207808052054,"Non Celebrity","Gaze at Product"
54858,2,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
54858,3,"Product",0.652217946121127,"Celebrity","Gaze at Product"
54858,3,"Face",0.26514077374924,"Celebrity","Gaze at Product"
54858,3,"Elsewhere",0.0826412801296334,"Celebrity","Gaze at Product"
54858,4,"Product",0.182628062360802,"Non Celebrity","Gaze at Viewer"
54858,4,"Face",0.465883782142134,"Non Celebrity","Gaze at Viewer"
54858,4,"Elsewhere",0.351488155497064,"Non Celebrity","Gaze at Viewer"
54858,6,"Product",0.581122138950779,"Celebrity","Gaze at Product"
54858,6,"Face",0.34616163662143,"Celebrity","Gaze at Product"
54858,6,"Elsewhere",0.0727162244277905,"Celebrity","Gaze at Product"
54858,7,"Product",0.61337925445705,"Celebrity","Gaze at Viewer"
54858,7,"Face",0.37662074554295,"Celebrity","Gaze at Viewer"
54858,7,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
54858,8,"Product",0.380778588807786,"Non Celebrity","Gaze at Viewer"
54858,8,"Face",0.260543390105434,"Non Celebrity","Gaze at Viewer"
54858,8,"Elsewhere",0.35867802108678,"Non Celebrity","Gaze at Viewer"
54858,10,"Product",0.581649151172191,"Non Celebrity","Gaze at Product"
54858,10,"Face",0.177041228779305,"Non Celebrity","Gaze at Product"
54858,10,"Elsewhere",0.241309620048504,"Non Celebrity","Gaze at Product"
54858,11,"Product",0.456147457970428,"Celebrity","Gaze at Product"
54858,11,"Face",0.344541219363986,"Celebrity","Gaze at Product"
54858,11,"Elsewhere",0.199311322665586,"Celebrity","Gaze at Product"
54858,12,"Product",0.34495066134789,"Non Celebrity","Gaze at Viewer"
54858,12,"Face",0.60424102456435,"Non Celebrity","Gaze at Viewer"
54858,12,"Elsewhere",0.0508083140877599,"Non Celebrity","Gaze at Viewer"
54858,14,"Product",0.446855983772819,"Celebrity","Gaze at Viewer"
54858,14,"Face",0.505679513184584,"Celebrity","Gaze at Viewer"
54858,14,"Elsewhere",0.047464503042597,"Celebrity","Gaze at Viewer"
54858,15,"Product",0.825600662800331,"Celebrity","Gaze at Viewer"
54858,15,"Face",0.125932062966031,"Celebrity","Gaze at Viewer"
54858,15,"Elsewhere",0.0484672742336381,"Celebrity","Gaze at Viewer"
55980,2,"Product",0.106485355648536,"Non Celebrity","Gaze at Viewer"
55980,2,"Face",0.699581589958159,"Non Celebrity","Gaze at Viewer"
55980,2,"Elsewhere",0.193933054393305,"Non Celebrity","Gaze at Viewer"
55980,3,"Product",0.276109660574413,"Non Celebrity","Gaze at Product"
55980,3,"Face",0.698433420365535,"Non Celebrity","Gaze at Product"
55980,3,"Elsewhere",0.0254569190600522,"Non Celebrity","Gaze at Product"
55980,4,"Product",0.368274383708467,"Non Celebrity","Gaze at Viewer"
55980,4,"Face",0.384565916398714,"Non Celebrity","Gaze at Viewer"
55980,4,"Elsewhere",0.247159699892819,"Non Celebrity","Gaze at Viewer"
55980,5,"Product",0.450227716330514,"Celebrity","Gaze at Viewer"
55980,5,"Face",0.539772283669486,"Celebrity","Gaze at Viewer"
55980,5,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
55980,6,"Product",0.285776235906331,"Celebrity","Gaze at Product"
55980,6,"Face",0.47376409366869,"Celebrity","Gaze at Product"
55980,6,"Elsewhere",0.240459670424979,"Celebrity","Gaze at Product"
55980,7,"Product",0.0526544821583986,"Celebrity","Gaze at Product"
55980,7,"Face",0.860313315926893,"Celebrity","Gaze at Product"
55980,7,"Elsewhere",0.0870322019147084,"Celebrity","Gaze at Product"
55980,8,"Product",0.506445269827398,"Non Celebrity","Gaze at Product"
55980,8,"Face",0.393489185055713,"Non Celebrity","Gaze at Product"
55980,8,"Elsewhere",0.100065545116889,"Non Celebrity","Gaze at Product"
55980,9,"Product",0.308338584331023,"Non Celebrity","Gaze at Product"
55980,9,"Face",0.681661415668977,"Non Celebrity","Gaze at Product"
55980,9,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
55980,12,"Product",0.778761061946902,"Celebrity","Gaze at Product"
55980,12,"Face",0.124525916561315,"Celebrity","Gaze at Product"
55980,12,"Elsewhere",0.0967130214917826,"Celebrity","Gaze at Product"
55980,13,"Product",0.077993158494869,"Celebrity","Gaze at Viewer"
55980,13,"Face",0.815507411630559,"Celebrity","Gaze at Viewer"
55980,13,"Elsewhere",0.106499429874572,"Celebrity","Gaze at Viewer"
55982,1,"Product",0.467981297011587,"Celebrity","Gaze at Product"
55982,1,"Face",0.398251677170157,"Celebrity","Gaze at Product"
55982,1,"Elsewhere",0.133767025818256,"Celebrity","Gaze at Product"
55982,2,"Product",0.44163300021263,"Celebrity","Gaze at Viewer"
55982,2,"Face",0.299808632787582,"Celebrity","Gaze at Viewer"
55982,2,"Elsewhere",0.258558366999788,"Celebrity","Gaze at Viewer"
55982,3,"Product",0.495969367190649,"Non Celebrity","Gaze at Product"
55982,3,"Face",0.324264409512293,"Non Celebrity","Gaze at Product"
55982,3,"Elsewhere",0.179766223297058,"Non Celebrity","Gaze at Product"
55982,4,"Product",0.398939554612937,"Celebrity","Gaze at Viewer"
55982,4,"Face",0.48271474019088,"Celebrity","Gaze at Viewer"
55982,4,"Elsewhere",0.118345705196183,"Celebrity","Gaze at Viewer"
55982,5,"Product",0.403264812575575,"Celebrity","Gaze at Viewer"
55982,5,"Face",0.458887545344618,"Celebrity","Gaze at Viewer"
55982,5,"Elsewhere",0.137847642079807,"Celebrity","Gaze at Viewer"
55982,7,"Product",0.255435929913447,"Non Celebrity","Gaze at Viewer"
55982,7,"Face",0.702132151150517,"Non Celebrity","Gaze at Viewer"
55982,7,"Elsewhere",0.0424319189360361,"Non Celebrity","Gaze at Viewer"
55982,8,"Product",0.393761393558841,"Non Celebrity","Gaze at Viewer"
55982,8,"Face",0.285395989467288,"Non Celebrity","Gaze at Viewer"
55982,8,"Elsewhere",0.320842616973871,"Non Celebrity","Gaze at Viewer"
55982,10,"Product",0.411812134650272,"Non Celebrity","Gaze at Viewer"
55982,10,"Face",0.529328764362024,"Non Celebrity","Gaze at Viewer"
55982,10,"Elsewhere",0.0588591009877041,"Non Celebrity","Gaze at Viewer"
55982,11,"Product",0.651394380853278,"Non Celebrity","Gaze at Product"
55982,11,"Face",0.338605619146722,"Non Celebrity","Gaze at Product"
55982,11,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
55982,12,"Product",0.137764350453172,"Non Celebrity","Gaze at Product"
55982,12,"Face",0.8134944612286,"Non Celebrity","Gaze at Product"
55982,12,"Elsewhere",0.0487411883182279,"Non Celebrity","Gaze at Product"
55982,14,"Product",0.211739594450374,"Celebrity","Gaze at Product"
55982,14,"Face",0.313127001067236,"Celebrity","Gaze at Product"
55982,14,"Elsewhere",0.47513340448239,"Celebrity","Gaze at Product"
55982,15,"Product",0.171468869635302,"Celebrity","Gaze at Product"
55982,15,"Face",0.551279468063671,"Celebrity","Gaze at Product"
55982,15,"Elsewhere",0.277251662301028,"Celebrity","Gaze at Product"
57006,1,"Product",0.492151039456937,"Celebrity","Gaze at Product"
57006,1,"Face",0.353839626644039,"Celebrity","Gaze at Product"
57006,1,"Elsewhere",0.154009333899024,"Celebrity","Gaze at Product"
57006,2,"Product",0.525526742301458,"Celebrity","Gaze at Product"
57006,2,"Face",0.37662074554295,"Celebrity","Gaze at Product"
57006,2,"Elsewhere",0.0978525121555916,"Celebrity","Gaze at Product"
57006,4,"Product",0.365539803707743,"Celebrity","Gaze at Viewer"
57006,4,"Face",0.624460196292257,"Celebrity","Gaze at Viewer"
57006,4,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
57006,6,"Product",0.167842323651452,"Non Celebrity","Gaze at Viewer"
57006,6,"Face",0.607261410788382,"Non Celebrity","Gaze at Viewer"
57006,6,"Elsewhere",0.224896265560166,"Non Celebrity","Gaze at Viewer"
57006,7,"Product",0.128577623590633,"Non Celebrity","Gaze at Viewer"
57006,7,"Face",0.811795316565481,"Non Celebrity","Gaze at Viewer"
57006,7,"Elsewhere",0.0596270598438861,"Non Celebrity","Gaze at Viewer"
57006,8,"Product",0.349165040121449,"Non Celebrity","Gaze at Product"
57006,8,"Face",0.629364563001518,"Non Celebrity","Gaze at Product"
57006,8,"Elsewhere",0.0214703968770332,"Non Celebrity","Gaze at Product"
57006,9,"Product",0.411866235167206,"Celebrity","Gaze at Viewer"
57006,9,"Face",0.347141316073355,"Celebrity","Gaze at Viewer"
57006,9,"Elsewhere",0.240992448759439,"Celebrity","Gaze at Viewer"
57006,11,"Product",0.381003430531733,"Celebrity","Gaze at Product"
57006,11,"Face",0.375428816466552,"Celebrity","Gaze at Product"
57006,11,"Elsewhere",0.243567753001715,"Celebrity","Gaze at Product"
57006,12,"Product",0.243231810490694,"Non Celebrity","Gaze at Product"
57006,12,"Face",0.538071065989847,"Non Celebrity","Gaze at Product"
57006,12,"Elsewhere",0.218697123519459,"Non Celebrity","Gaze at Product"
57006,13,"Product",0.306152241918665,"Non Celebrity","Gaze at Product"
57006,13,"Face",0.479874869655892,"Non Celebrity","Gaze at Product"
57006,13,"Elsewhere",0.213972888425443,"Non Celebrity","Gaze at Product"
57006,14,"Product",0.203810747163348,"Non Celebrity","Gaze at Viewer"
57006,14,"Face",0.749732391350888,"Non Celebrity","Gaze at Viewer"
57006,14,"Elsewhere",0.046456861485764,"Non Celebrity","Gaze at Viewer"
57006,15,"Product",0.092774690038478,"Celebrity","Gaze at Viewer"
57006,15,"Face",0.825138948268491,"Celebrity","Gaze at Viewer"
57006,15,"Elsewhere",0.0820863616930312,"Celebrity","Gaze at Viewer"
57024,2,"Product",0.444015444015444,"Non Celebrity","Gaze at Product"
57024,2,"Face",0.321885795570006,"Non Celebrity","Gaze at Product"
57024,2,"Elsewhere",0.23409876041455,"Non Celebrity","Gaze at Product"
57024,3,"Product",0.780413492927094,"Celebrity","Gaze at Product"
57024,3,"Face",0.14145810663765,"Celebrity","Gaze at Product"
57024,3,"Elsewhere",0.0781284004352557,"Celebrity","Gaze at Product"
57024,5,"Product",0.636895729460221,"Non Celebrity","Gaze at Viewer"
57024,5,"Face",0.256665944071103,"Non Celebrity","Gaze at Viewer"
57024,5,"Elsewhere",0.106438326468676,"Non Celebrity","Gaze at Viewer"
57024,6,"Product",0.66314935064935,"Celebrity","Gaze at Product"
57024,6,"Face",0.243709415584416,"Celebrity","Gaze at Product"
57024,6,"Elsewhere",0.0931412337662338,"Celebrity","Gaze at Product"
57024,7,"Product",0.498956594323873,"Celebrity","Gaze at Product"
57024,7,"Face",0.262729549248748,"Celebrity","Gaze at Product"
57024,7,"Elsewhere",0.238313856427379,"Celebrity","Gaze at Product"
57024,9,"Product",0.481210643916311,"Non Celebrity","Gaze at Viewer"
57024,9,"Face",0.125330083282551,"Non Celebrity","Gaze at Viewer"
57024,9,"Elsewhere",0.393459272801138,"Non Celebrity","Gaze at Viewer"
57024,10,"Product",0.412117452440033,"Celebrity","Gaze at Viewer"
57024,10,"Face",0.511993382961125,"Celebrity","Gaze at Viewer"
57024,10,"Elsewhere",0.075889164598842,"Celebrity","Gaze at Viewer"
57024,11,"Product",0.474246633896132,"Celebrity","Gaze at Viewer"
57024,11,"Face",0.507800812139346,"Celebrity","Gaze at Viewer"
57024,11,"Elsewhere",0.0179525539645223,"Celebrity","Gaze at Viewer"
57024,13,"Product",0.801265822784811,"Non Celebrity","Gaze at Product"
57024,13,"Face",0.142405063291139,"Non Celebrity","Gaze at Product"
57024,13,"Elsewhere",0.0563291139240506,"Non Celebrity","Gaze at Product"
57024,14,"Product",0.389219015280135,"Celebrity","Gaze at Viewer"
57024,14,"Face",0.380305602716469,"Celebrity","Gaze at Viewer"
57024,14,"Elsewhere",0.230475382003396,"Celebrity","Gaze at Viewer"
57024,15,"Product",0.503952519783424,"Non Celebrity","Gaze at Product"
57024,15,"Face",0.486047480216576,"Non Celebrity","Gaze at Product"
57024,15,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
57060,1,"Product",0.418315317152764,"Celebrity","Gaze at Product"
57060,1,"Face",0.51539873546808,"Celebrity","Gaze at Product"
57060,1,"Elsewhere",0.0662859473791556,"Celebrity","Gaze at Product"
57060,2,"Product",0.167014178482069,"Non Celebrity","Gaze at Viewer"
57060,2,"Face",0.618640533778148,"Non Celebrity","Gaze at Viewer"
57060,2,"Elsewhere",0.214345287739783,"Non Celebrity","Gaze at Viewer"
57060,3,"Product",0.421638018200202,"Non Celebrity","Gaze at Product"
57060,3,"Face",0.41314459049545,"Non Celebrity","Gaze at Product"
57060,3,"Elsewhere",0.165217391304348,"Non Celebrity","Gaze at Product"
57060,4,"Product",0.605172762174177,"Non Celebrity","Gaze at Viewer"
57060,4,"Face",0.34754495857749,"Non Celebrity","Gaze at Viewer"
57060,4,"Elsewhere",0.047282279248333,"Non Celebrity","Gaze at Viewer"
57060,5,"Product",0.104360113039968,"Non Celebrity","Gaze at Viewer"
57060,5,"Face",0.770892208316512,"Non Celebrity","Gaze at Viewer"
57060,5,"Elsewhere",0.12474767864352,"Non Celebrity","Gaze at Viewer"
57060,6,"Product",0.268656716417911,"Non Celebrity","Gaze at Product"
57060,6,"Face",0.453518123667377,"Non Celebrity","Gaze at Product"
57060,6,"Elsewhere",0.277825159914712,"Non Celebrity","Gaze at Product"
57060,7,"Product",0.406512831572138,"Celebrity","Gaze at Product"
57060,7,"Face",0.449644166486952,"Celebrity","Gaze at Product"
57060,7,"Elsewhere",0.14384300194091,"Celebrity","Gaze at Product"
57060,10,"Product",0.272562083585706,"Celebrity","Gaze at Viewer"
57060,10,"Face",0.535433070866141,"Celebrity","Gaze at Viewer"
57060,10,"Elsewhere",0.192004845548153,"Celebrity","Gaze at Viewer"
57060,11,"Product",0.277707543194269,"Celebrity","Gaze at Product"
57060,11,"Face",0.254951538137379,"Celebrity","Gaze at Product"
57060,11,"Elsewhere",0.467340918668352,"Celebrity","Gaze at Product"
57060,13,"Product",0.902270062664241,"Celebrity","Gaze at Viewer"
57060,13,"Face",0.087729937335759,"Celebrity","Gaze at Viewer"
57060,13,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
57060,14,"Product",0.925692618806876,"Celebrity","Gaze at Viewer"
57060,14,"Face",0.01,"Celebrity","Gaze at Viewer"
57060,14,"Elsewhere",0.0643073811931244,"Celebrity","Gaze at Viewer"
57060,15,"Product",0.431636516617585,"Non Celebrity","Gaze at Product"
57060,15,"Face",0.292806058056374,"Non Celebrity","Gaze at Product"
57060,15,"Elsewhere",0.275557425326041,"Non Celebrity","Gaze at Product"
58338,2,"Product",0.210250201775626,"Celebrity","Gaze at Product"
58338,2,"Face",0.430992736077481,"Celebrity","Gaze at Product"
58338,2,"Elsewhere",0.358757062146893,"Celebrity","Gaze at Product"
58338,3,"Product",0.622060709705002,"Celebrity","Gaze at Product"
58338,3,"Face",0.331551945275759,"Celebrity","Gaze at Product"
58338,3,"Elsewhere",0.0463873450192393,"Celebrity","Gaze at Product"
58338,4,"Product",0.438450618535794,"Non Celebrity","Gaze at Viewer"
58338,4,"Face",0.257148651389171,"Non Celebrity","Gaze at Viewer"
58338,4,"Elsewhere",0.304400730075035,"Non Celebrity","Gaze at Viewer"
58338,5,"Product",0.240601503759399,"Celebrity","Gaze at Viewer"
58338,5,"Face",0.713676082097134,"Celebrity","Gaze at Viewer"
58338,5,"Elsewhere",0.0457224141434668,"Celebrity","Gaze at Viewer"
58338,7,"Product",0.124718410813025,"Non Celebrity","Gaze at Viewer"
58338,7,"Face",0.865281589186975,"Non Celebrity","Gaze at Viewer"
58338,7,"Elsewhere",0.01,"Non Celebrity","Gaze at Viewer"
58338,8,"Product",0.76975797815378,"Celebrity","Gaze at Viewer"
58338,8,"Face",0.214178624973228,"Celebrity","Gaze at Viewer"
58338,8,"Elsewhere",0.0160633968729921,"Celebrity","Gaze at Viewer"
58338,10,"Product",0.371240214256283,"Non Celebrity","Gaze at Product"
58338,10,"Face",0.57725587144623,"Non Celebrity","Gaze at Product"
58338,10,"Elsewhere",0.0515039142974869,"Non Celebrity","Gaze at Product"
58338,11,"Product",0.714072812433468,"Non Celebrity","Gaze at Product"
58338,11,"Face",0.207792207792208,"Non Celebrity","Gaze at Product"
58338,11,"Elsewhere",0.078134979774324,"Non Celebrity","Gaze at Product"
58338,12,"Product",0.308851224105461,"Celebrity","Gaze at Viewer"
58338,12,"Face",0.687591546348609,"Celebrity","Gaze at Viewer"
58338,12,"Elsewhere",0.00355722954593011,"Celebrity","Gaze at Viewer"
58338,13,"Product",0.821401475237092,"Non Celebrity","Gaze at Product"
58338,13,"Face",0.168598524762908,"Non Celebrity","Gaze at Product"
58338,13,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
58338,14,"Product",0.653630077787381,"Celebrity","Gaze at Product"
58338,14,"Face",0.27247191011236,"Celebrity","Gaze at Product"
58338,14,"Elsewhere",0.0738980121002593,"Celebrity","Gaze at Product"
58338,15,"Product",0.01,"Non Celebrity","Gaze at Viewer"
58338,15,"Face",0.698053691275168,"Non Celebrity","Gaze at Viewer"
58338,15,"Elsewhere",0.291946308724832,"Non Celebrity","Gaze at Viewer"
58424,1,"Product",0.623183306055646,"Non Celebrity","Gaze at Product"
58424,1,"Face",0.366816693944354,"Non Celebrity","Gaze at Product"
58424,1,"Elsewhere",0.01,"Non Celebrity","Gaze at Product"
58424,2,"Product",0.697213622291022,"Non Celebrity","Gaze at Product"
58424,2,"Face",0.257997936016512,"Non Celebrity","Gaze at Product"
58424,2,"Elsewhere",0.0447884416924665,"Non Celebrity","Gaze at Product"
58424,3,"Product",0.516424116424117,"Celebrity","Gaze at Viewer"
58424,3,"Face",0.438461538461538,"Celebrity","Gaze at Viewer"
58424,3,"Elsewhere",0.0451143451143451,"Celebrity","Gaze at Viewer"
58424,5,"Product",0.790891999164403,"Non Celebrity","Gaze at Product"
58424,5,"Face",0.163985794861082,"Non Celebrity","Gaze at Product"
58424,5,"Elsewhere",0.045122205974515,"Non Celebrity","Gaze at Product"
58424,6,"Product",0.630147409494906,"Celebrity","Gaze at Viewer"
58424,6,"Face",0.359852590505094,"Celebrity","Gaze at Viewer"
58424,6,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
58424,7,"Product",0.35493406093679,"Celebrity","Gaze at Product"
58424,7,"Face",0.367894497498863,"Celebrity","Gaze at Product"
58424,7,"Elsewhere",0.277171441564347,"Celebrity","Gaze at Product"
58424,8,"Product",0.591604631927212,"Non Celebrity","Gaze at Viewer"
58424,8,"Face",0.265301902398677,"Non Celebrity","Gaze at Viewer"
58424,8,"Elsewhere",0.143093465674111,"Non Celebrity","Gaze at Viewer"
58424,10,"Product",0.542330780376734,"Celebrity","Gaze at Product"
58424,10,"Face",0.179672945559925,"Celebrity","Gaze at Product"
58424,10,"Elsewhere",0.277996274063341,"Celebrity","Gaze at Product"
58424,11,"Product",0.455165289256198,"Non Celebrity","Gaze at Viewer"
58424,11,"Face",0.505165289256198,"Non Celebrity","Gaze at Viewer"
58424,11,"Elsewhere",0.0396694214876041,"Non Celebrity","Gaze at Viewer"
58424,13,"Product",0.33720688939614,"Celebrity","Gaze at Viewer"
58424,13,"Face",0.62461091512762,"Celebrity","Gaze at Viewer"
58424,13,"Elsewhere",0.03818219547624,"Celebrity","Gaze at Viewer"
58424,14,"Product",0.390418382831129,"Celebrity","Gaze at Product"
58424,14,"Face",0.305657923260351,"Celebrity","Gaze at Product"
58424,14,"Elsewhere",0.30392369390852,"Celebrity","Gaze at Product"
58424,15,"Product",0.306233062330623,"Non Celebrity","Gaze at Viewer"
58424,15,"Face",0.667708984782156,"Non Celebrity","Gaze at Viewer"
58424,15,"Elsewhere",0.0260579528872212,"Non Celebrity","Gaze at Viewer"
58499,1,"Product",0.320334830543079,"Non Celebrity","Gaze at Viewer"
58499,1,"Face",0.672723560636995,"Non Celebrity","Gaze at Viewer"
58499,1,"Elsewhere",0.0069416088199265,"Non Celebrity","Gaze at Viewer"
58499,2,"Product",0.29208025343189,"Non Celebrity","Gaze at Product"
58499,2,"Face",0.651531151003168,"Non Celebrity","Gaze at Product"
58499,2,"Elsewhere",0.056388595564942,"Non Celebrity","Gaze at Product"
58499,3,"Product",0.320388349514563,"Celebrity","Gaze at Viewer"
58499,3,"Face",0.629341963322546,"Celebrity","Gaze at Viewer"
58499,3,"Elsewhere",0.050269687162891,"Celebrity","Gaze at Viewer"
58499,4,"Product",0.331313975349906,"Non Celebrity","Gaze at Viewer"
58499,4,"Face",0.554000417798203,"Non Celebrity","Gaze at Viewer"
58499,4,"Elsewhere",0.114685606851891,"Non Celebrity","Gaze at Viewer"
58499,5,"Product",0.302019315188762,"Celebrity","Gaze at Viewer"
58499,5,"Face",0.672300263388938,"Celebrity","Gaze at Viewer"
58499,5,"Elsewhere",0.0256804214223003,"Celebrity","Gaze at Viewer"
58499,6,"Product",0.372404554588078,"Non Celebrity","Gaze at Viewer"
58499,6,"Face",0.465728957356553,"Non Celebrity","Gaze at Viewer"
58499,6,"Elsewhere",0.161866488055369,"Non Celebrity","Gaze at Viewer"
58499,7,"Product",0.369939707149009,"Celebrity","Gaze at Product"
58499,7,"Face",0.427433247200689,"Celebrity","Gaze at Product"
58499,7,"Elsewhere",0.202627045650302,"Celebrity","Gaze at Product"
58499,10,"Product",0.66857017351197,"Celebrity","Gaze at Product"
58499,10,"Face",0.160992752031628,"Celebrity","Gaze at Product"
58499,10,"Elsewhere",0.170437074456402,"Celebrity","Gaze at Product"
58499,11,"Product",0.764044943820224,"Celebrity","Gaze at Viewer"
58499,11,"Face",0.152981849611063,"Celebrity","Gaze at Viewer"
58499,11,"Elsewhere",0.0829732065687126,"Celebrity","Gaze at Viewer"
58499,12,"Product",0.412716499544211,"Non Celebrity","Gaze at Product"
58499,12,"Face",0.401093892433911,"Non Celebrity","Gaze at Product"
58499,12,"Elsewhere",0.186189608021878,"Non Celebrity","Gaze at Product"
58499,13,"Product",0.470429549699108,"Non Celebrity","Gaze at Product"
58499,13,"Face",0.411911184893131,"Non Celebrity","Gaze at Product"
58499,13,"Elsewhere",0.117659265407761,"Non Celebrity","Gaze at Product"
58499,15,"Product",0.510119695321001,"Celebrity","Gaze at Product"
58499,15,"Face",0.478998911860718,"Celebrity","Gaze at Product"
58499,15,"Elsewhere",0.010881392818281,"Celebrity","Gaze at Product"
58520,1,"Product",0.690552956188856,"Celebrity","Gaze at Viewer"
58520,1,"Face",0.299447043811144,"Celebrity","Gaze at Viewer"
58520,1,"Elsewhere",0.01,"Celebrity","Gaze at Viewer"
58520,2,"Product",0.395692843158582,"Non Celebrity","Gaze at Product"
